id,name,price,selling_price,brand_name,discount_rate,current_seller,quantity_sold,short_url,image
26602007,Kẹp Bẫy Bắt Chuột Thông Minh,18700,18700,OEM,0,Shop Thịnh,64,https://tiki.vn/product-p26602007.html?spid=57571646,https://salt.tikicdn.com/cache/280x280/ts/product/a2/6b/29/d64a8f120059a3d774994d759fde6f6a.jpg
207722292,Bóng đèn thông minh Ezviz LB1 điều chỉnh độ sáng và nhiệt màu,245000,259000,EZVIZ,5,AKIA SmartHome Store,163,https://tiki.vn/product-p207722292.html?spid=88785185,https://salt.tikicdn.com/cache/280x280/ts/product/29/07/78/4a31d4246dd5e9dc497ccc59f2876cb1.jpg
4071709,Đầu vòi lọc nước sạch cho gia đình,29000,29000,OEM,0,Phụ Kiện Store 76,30,https://tiki.vn/product-p4071709.html?spid=58327870,https://salt.tikicdn.com/cache/280x280/ts/product/a8/dd/09/2c3a032e0df3175aa892997037ef3736.jpg
26060194,GĂNG TAY RỬA BÁT SILICON SIÊU DAI CỰC BỀN,22000,22000,OEM,0,Hitech07,81,https://tiki.vn/product-p26060194.html?spid=115802243,https://salt.tikicdn.com/cache/280x280/ts/product/26/ec/68/6af6ebafb7e8f444d35584c8616277a2.jpg
196888218,Combo 2 Cốc Nước Amori 350ml Sản Xuất Theo Tiêu Chuẩn Nhật Bản An Toàn Khi Sử Dụng - Chính Hãng Inochi (Tặng khăn lau pakasa),51100,102200,Inochi,50,Phụ Kiện Store 76,4,https://tiki.vn/product-p196888218.html?spid=196888220,https://salt.tikicdn.com/cache/280x280/ts/product/0b/4a/81/ba86d3dff4d8270992d5f83996513c1a.png
137855030,Đèn thờ cúng mẫu dùng pin KT01 sử dụng bóng led tuổi thọ cao,44000,44000,OEM,0,Shop Thịnh,95,https://tiki.vn/product-p137855030.html?spid=167664715,https://salt.tikicdn.com/cache/280x280/ts/product/f2/b1/fa/f4ecaa65ac413541fa010f7bdcf2a508.jpg
158386750,Chén Sứ Nai Siêu Cute,86000,89000,OEM,3,Magic cS,11,https://tiki.vn/product-p158386750.html?spid=158386752,https://salt.tikicdn.com/cache/280x280/ts/product/e7/f0/b6/0fff166425c5a41aa3f8840d5eb2accd.jpg
48961510,Hộp Dụng Cụ Đựng Đồ Nghề Đa Năng Cỡ Lớn -  435x235xH195 ( giao màu ngẫu nhiên),169000,169000,OEM,0,Gia Dụng Tịnh Phát,204,https://tiki.vn/product-p48961510.html?spid=48961511,https://salt.tikicdn.com/cache/280x280/ts/product/27/fc/14/e6cfd4915157f88f0b73d6dd0acc2b38.jpg
73611241,Túi Cách Nhiệt/Túi Đựng Hộp Cơm Giữ Nhiệt MOHI MC1 - Hàng Chính Hãng,56050,59000,MO hi,5,MOHI,12,https://tiki.vn/product-p73611241.html?spid=73611249,https://salt.tikicdn.com/cache/280x280/ts/product/6c/73/47/c8ee84f17c53cbccd2788c79f4844aeb.jpg
252390010,Kẹp Cố Định Tấm Lưới Che Nắng Màu Đen Tiện Dụng,150000,150000,OEM,0,Thớt Nghiến Tây Bắc,15,https://tiki.vn/product-p252390010.html?spid=252390012,https://salt.tikicdn.com/cache/280x280/ts/product/e3/a2/c0/092bd90418916350110bbb9cc239af3f.jpg
20103667,Combo Cọ Rửa Dành Cho Ống Hút Inox và Ống Hút Thủy Tinh,16500,16500,OEM,0,Ghế Nam Việt,1378,https://tiki.vn/product-p20103667.html?spid=20103669,https://salt.tikicdn.com/cache/280x280/ts/product/94/09/7c/16c6fcbcb5ba7dee3ad29b4bb38d0cf1.jpg
12736380,Đồng hồ để bàn led báo thức thông minh,219000,219000,OEM,0,Ghế Nam Việt,1133,https://tiki.vn/product-p12736380.html?spid=59063893,https://salt.tikicdn.com/cache/280x280/ts/product/19/30/61/9626c6d206295dac25efba9c71a9fadb.jpg
173946654,Size 1x1.9m - Chiếu điều hòa sợi mây cao cấp mát lạnh dễ vệ sinh giặt nhanh khô - DAMIHO - có thể làm chiếu ngủ văn phòng,85000,149000,OEM,43,DAMIHO,133,https://tiki.vn/product-p173946654.html?spid=173946655,https://salt.tikicdn.com/cache/280x280/ts/product/9c/4b/c7/a5f52d34dcba2d91c1fb3d44cdbc48ec.jpg
1918591,"Keo Dán Giày, Dây Nịt Đa Năng Selleys Kwik Grip (50ml)",27000,35000,Selleys,23,TAVANA,3860,https://tiki.vn/product-p1918591.html?spid=1918593,https://salt.tikicdn.com/cache/280x280/ts/product/59/d2/47/d1bde64b3a4ac8a23805c26ed6cac4c4.jpg
48722108,"1kg - Túi đựng rác gia đình , khách sạn , Bao đựng rác văn phòng 3 màu size đại 64x78",39000,68000,Titapha,43,Phú Thành Phát,1448,https://tiki.vn/product-p48722108.html?spid=48722109,https://salt.tikicdn.com/cache/280x280/ts/product/cf/7a/b9/28653fc8a4d361d058751bfa80edd70c.jpg
205905589,"Khay đá hình tròn uống rượu vang CAO CẤP, khay làm đá hình tròn cho nhà hàng khách sạn cao cấp - Hàng chính hãng",50600,55000,FuNu,8,Moonuji,90,https://tiki.vn/product-p205905589.html?spid=205905591,https://salt.tikicdn.com/cache/280x280/ts/product/25/9a/fe/631cd8db6cf4217cf0d3fb7d97089fe9.jpg
68391419,ĐẦU VÒI RỬA CHÉN LỌC NƯỚC TĂNG ÁP 360 ĐỘ - giao màu ngẫu nhiên,18500,18500,OEM,0,Hitech07,455,https://tiki.vn/product-p68391419.html?spid=98778898,https://salt.tikicdn.com/cache/280x280/ts/product/62/83/38/506768e6512f494c0327d79aac2565a8.jpg
86376338,Đèn ngủ Oval cắm điện 10 cấp độ sáng có remote - đèn ngủ thông minh - hẹn giờ - 2 cổng USB sạc nhanh mới 2021,99000,99000,OEM,0,Luckky Shop,235,https://tiki.vn/product-p86376338.html?spid=137100633,https://salt.tikicdn.com/cache/280x280/ts/product/c5/e7/e5/390b99f5b2d60e25d87f8cf6dd5a2397.jpg
83398435,MD2 - 25x17x3 cm - 25 Thùng hộp carton trơn đóng hàng,52500,52500,MAGIX,0,MAGIX,329,https://tiki.vn/product-p83398435.html?spid=83398436,https://salt.tikicdn.com/cache/280x280/ts/product/df/88/00/556f83421ddedccd076f7296b5a00d71.png
54122078,Pin AAAA Energizer E96 BP2,57000,59000,Energizer,3,"Vo Hoang Trading Co.,Ltd",877,https://tiki.vn/product-p54122078.html?spid=54122079,https://salt.tikicdn.com/cache/280x280/ts/product/d1/24/06/9bf7c49b18711fdfb80d13c97dcb3cdb.jpg
247724927,CHAI XỊT DIỆT THẰN LẰN - CAM KẾT HÀNG THẬT THAILAND 100%,197100,219000,OEM,10,VUA DIỆT THẰN LẰN,35,https://tiki.vn/product-p247724927.html?spid=247724929,https://salt.tikicdn.com/cache/280x280/ts/product/a0/00/e9/dc053412ff71e36b190e75b9cef44dcf.jpg
212465483,"Tua Vít Cầm Tay Nhỏ Gọn, Tiện Dụng Lắp Ráp Và Sửa Chữa Vật Dụng Gia Đình",30000,35000,FIVO,14,FIVO Official Store,219,https://tiki.vn/product-p212465483.html?spid=212465491,https://salt.tikicdn.com/cache/280x280/ts/product/1b/c2/b2/dde7dd877eaeef543d0bb2c33447f8d5.png
110462470,Combo 2 Nắp Nhựa Bình Lắc Shaker Dùng Trong Pha Chế,19000,19000,OEM,0,Gia dụng Bảo Trân,4,https://tiki.vn/product-p110462470.html?spid=147206917,https://salt.tikicdn.com/cache/280x280/ts/product/17/14/58/cd66c68576e1865a01e84a4cf6be48c6.jpg
184098200,Túi Hút Chân Không Đựng Quần Áo Chất PA/PE Đựng Quần Áo Chăn Màn Bảo Quản Đồ Đạc Gọn Gàng Tiết Kiệm Không Gian,18000,28000,OEM,36,Nhung Storage,160,https://tiki.vn/product-p184098200.html?spid=184098208,https://salt.tikicdn.com/cache/280x280/ts/product/5d/6e/62/0996b14b4a054763d7bb0a909fa12d15.jpg
87831027,ĐÈN NĂNG LƯỢNG MẶT TRỜI 100W - 180W - 80W - 60W - 45W  SOLAR LIGHT - ĐIỀU KHIỂN TỪ XA - PIN SẠC TRỌN DỜI - D1147,244100,256999,OEM,5,ShopAnZ,13,https://tiki.vn/product-p87831027.html?spid=197011960,https://salt.tikicdn.com/cache/280x280/ts/product/35/33/b6/f832c8070fd05ec765c510da64ffff4b.jpg
225942799,"Hộp Đựng Đồ Lớn, Tủ Đựng Đồ 2 Cửa Đựng Quần Áo Sách Đồ Chơi Đa Năng Trong Suốt Nhựa Gấp Gọn (45L & 95L)",459000,841000,VANDO,45,Vando Official Store,39,https://tiki.vn/product-p225942799.html?spid=235882822,https://salt.tikicdn.com/cache/280x280/ts/product/e0/3b/70/176682d8281f1a2ba2f2ff1beea5bcb4.jpg
195111061,Chảo chống dính Inox đáy từ nguyên khối đáy liên Elmich Trimax Classic EL-2702OL size 24cm,406000,820000,Elmich,50,Tiki Trading,41,https://tiki.vn/product-p195111061.html?spid=195111062,https://salt.tikicdn.com/cache/280x280/ts/product/e1/29/21/452477e30a8dcf24b7f1e742403a62c3.jpg
90850071,DECAL DÁN KÍNH CHỐNG NẮNG CÁCH NHIỆT XANH DƯƠNG(CUÔN 3M),169000,169000,OEM,0,Decal Minh,319,https://tiki.vn/product-p90850071.html?spid=145832214,https://salt.tikicdn.com/cache/280x280/ts/product/9c/c1/b6/9838489121908f05fc6d2aaaf0913837.jpg
52316356,"Bộ máy khoan pin RAKUTEN 66V  khoan tường, khoan sắt, khoan bê tông máy 2 pin, đảo chiều và mũi khoan",699000,699000,rakuten,0,PHAN GIA BBK,493,https://tiki.vn/product-p52316356.html?spid=52316357,https://salt.tikicdn.com/cache/280x280/ts/product/7a/aa/ce/344f3d650ffab757115cb13b1c7d66ed.png
181710245,Nệm Gấp Văn Phòng - Đệm Ngủ Trưa Văn Phòng - Nệm Ngủ Gấp Gọn 1 Người Nằm - Đệm Du Lịch Cá Nhân,165000,280000,OEM,41,DUY LỘC,261,https://tiki.vn/product-p181710245.html?spid=181710246,https://salt.tikicdn.com/cache/280x280/ts/product/20/13/76/251caf825913396d6963d1a29a4370a1.jpg
42270992,"Bình Giữ Nhiệt Rinfere, Với Miệng Rộng, Nắp Quai Cầm - Nhiều Kích Cỡ Và Màu Sắc",329000,499000,Rinfere,34,Rinfere Official,1536,https://tiki.vn/product-p42270992.html?spid=197538035,https://salt.tikicdn.com/cache/280x280/ts/product/03/26/2d/9e7c882462657fd0c69aa0ddb9d2d072.jpg
149617968,Thùng đựng gạo thông minh M&L Royalcare 6068 - bao gồm khay đựng ngũ cốc - chống ẩm mốc côn trùng - đồ gia dụng tiện ích,359000,516000,M&L,30,ML Official Store,573,https://tiki.vn/product-p149617968.html?spid=149617976,https://salt.tikicdn.com/cache/280x280/ts/product/d1/57/e8/565f2f09d54d8a51d6d73b67722a6b29.jpg
150851260," Miếng Xốp Dán Tường Giả Gạch 3D- Trang Trí Nhà Cửa, Phòng Học, Nhà Hàng , Chống Thấm, Ẩm Mốc -Lớp Dán Siêu Chắc - Hàng Chính Hãng MINIIN(70 x 77cm)",13000,16000,MINIIN,19,Gia Dụng Trí Vũ,45,https://tiki.vn/product-p150851260.html?spid=177119236,https://salt.tikicdn.com/cache/280x280/ts/product/dc/3b/0e/54499ac8b46b5ffd32a275a0bb3d12a4.jpeg
52756206,1kg Túi Đựng Rác Tự Phân Hủy Sinh Học Gimex II (full size),33000,59000,Túi ni lông tự phân hủy sinh học GIMEX II,44,Công ty TNHH LPS VINA,3195,https://tiki.vn/product-p52756206.html?spid=52756210,https://salt.tikicdn.com/cache/280x280/ts/product/00/1f/22/77c49bf3c7ac3bc0e49ee415feb666a5.jpg
52626416,Chiếu điều hòa cao su non KS007,401000,401000,OEM,0,Bao Ngoc Beddings,4,https://tiki.vn/product-p52626416.html?spid=56627153,https://salt.tikicdn.com/cache/280x280/ts/product/e7/02/e8/ef78a52d348bb3fc83c03cad0444e09b.jpg
213491032,Bàn để ủi quần áo khung bằng thép Lebenlang LBB363,532000,548000,Lebenlang,3,Vân Phương Shop,3,https://tiki.vn/product-p213491032.html?spid=252877216,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/47/3a/97/459b4e8d0cfc34e02d9740227d6a94eb.jpg
186254773,"Đèn Học, Đọc Sách, Làm Việc - 3 Chế Độ Sáng Bảo Vệ Mắt - Đèn Bàn Học Chống Cận Thị - Hàng Chính Hãng",280000,280000,JYooHome,0,Homebox Store,131,https://tiki.vn/product-p186254773.html?spid=186254777,https://salt.tikicdn.com/cache/280x280/ts/product/38/66/a0/56b3522e562ecc55a5a02b3715c2c680.png
89701209,"Giấy Ăn Gấu Trúc SIPIAO Gói Đẹp,Dai Và Thấm Nước Không Sợ Rách",105000,105000,OEM,0,GD Tiến Phát,64,https://tiki.vn/product-p89701209.html?spid=194454253,https://salt.tikicdn.com/cache/280x280/ts/product/eb/e2/9e/e4abe0a6c10193b255bf5d3f9f28ad2e.jpg
186287590,Thông tắc cống - Dây thông tắc vệ sinh bằng máy rửa xe mini gia đình,299000,299000,OEM,0,FroodQ2,2,https://tiki.vn/product-p186287590.html?spid=186287642,https://salt.tikicdn.com/cache/280x280/ts/product/33/49/cb/2da6b58b28ee8c2eadd5f96b539cb20f.jpg
162424714,"Khay Giấy Bạc, Khay Bạc Đựng Thực Phẩm Lót Nồi Chiên Không Dầu Chịu Nhiệt Cao - Hàng Loại 1 - Chính Hãng MINIIN",55250,65000,MINIIN,15,Smarthome29,473,https://tiki.vn/product-p162424714.html?spid=162424716,https://salt.tikicdn.com/cache/280x280/ts/product/d8/f8/9b/cf1068e94170004cfec78858cbfcc1f8.jpeg
186501762,Kệ Nhà Tăm Dán Tường INOX 304 Treo Dầu Gội Mỹ Phẩm Sữa Tắm Thiết Kế 6 Móc Treo Đồ Thông Minh - KT40CM,95000,180000,OENON,47,OENON,161,https://tiki.vn/product-p186501762.html?spid=186501763,https://salt.tikicdn.com/cache/280x280/ts/product/b4/c1/52/5981895a88cb842e7f36918db972debf.jpg
54644755,"Áo bọc bàn để ủi quần áo, nhiều họa tiết - Áo trùm bàn ủi đồ, chọ size theo ý, giao mẫu ngẫu nhiên+ Tặng kèm hình dán",85000,110500,ST SOHOGO,23,SOTAGO,880,https://tiki.vn/product-p54644755.html?spid=54644765,https://salt.tikicdn.com/cache/280x280/ts/product/2d/7c/53/4196916c134c58accfe741bdf424bad7.png
189491905,"Nhang Sen Thuần Khiết Liên Tâm 20.5cm 160 cây - Ít khói, dịu nhẹ, 100% Đài sen thiên nhiên",69000,75000,Liên Tâm,8,Nhang Sen Liên Tâm,1346,https://tiki.vn/product-p189491905.html?spid=59198846,https://salt.tikicdn.com/cache/280x280/ts/product/0c/d8/d1/fca0025eba5abe6ddcee1d42107e9fdb.jpg
54095517,Bếp điện mini hâm nóng giữ ấm đồ ăn 220V,199000,199000,OEM,0,THE COMFY,6,https://tiki.vn/product-p54095517.html?spid=55510058,https://salt.tikicdn.com/cache/280x280/ts/product/0f/15/23/c8e56a171118047f94c07029fa35c49b.png
42467135,Ly giữ nhiệt lúa mì cao cấp có nắp đậy và quai xách 300ml,49494,49494,OEM,0,Yen Vi Shop,55,https://tiki.vn/product-p42467135.html?spid=192583093,https://salt.tikicdn.com/cache/280x280/ts/product/79/b4/75/7165923b0952a51a83c451c855630ac8.jpg
124711189,"Dây Lẻ Cho Đàn Guitar Classic Alice (Số 1,2,3,4,5,6), Siêu Bền - Chính Hãng",9000,15000,Alice,40,NHẠC CỤ TIẾN ĐẠT,323,https://tiki.vn/product-p124711189.html?spid=124711191,https://salt.tikicdn.com/cache/280x280/ts/product/43/3c/cb/80794c84ca9b343aef01904d61fed986.jpg
164807677,"Hộp quẹt bật lửa điện chăm bếp gas, bếp cồn sạc pin tạo 2 tia plasma chống gió mồi lửa nhanh an toàn bền bỉ lâu dài",118800,135000,	OEM,12,Quang Duy Plasma,171,https://tiki.vn/product-p164807677.html?spid=164807685,https://salt.tikicdn.com/cache/280x280/ts/product/45/5c/a5/e4c6d923b7c813d1972666916fbad4e8.jpg
96175682,"Giường ngủ gấp gọn thông minh NIKITA, Xếp thành ghế SOFA dễ di chuyển",1389000,2680000,Nikita,48,NIKITA Official Store,555,https://tiki.vn/product-p96175682.html?spid=96175686,https://salt.tikicdn.com/cache/280x280/ts/product/52/7a/b6/ee5945d2b45126fa4eb6afae437a9885.jpg
76514380,Ổ Cắm Điện Đa Năng Chống Giật Có 3 Cổng USB – Sạc Trực Tiếp – Tiết Kiệm Điện – Bộ Ổ Cắm Điện Xanh Lá Cao Cấp Chính Hãng Amalife - DE30,62000,110000,Amalife,44,Danido Store,1127,https://tiki.vn/product-p76514380.html?spid=76514381,https://salt.tikicdn.com/cache/280x280/ts/product/f0/1f/dd/297db79a7d9a4e18235a8e9a084778fa.jpg
197719976,Đất nén hữu cơ dạng viên xơ dừa dinh dưỡng diệt trùng diệt khuẩn kháng bệnh tốt cho cây trồng - rau củ - cây cảnh,12500,12500,OEM,0,Tổng Kho Hạt Giống,1983,https://tiki.vn/product-p197719976.html?spid=197719981,https://salt.tikicdn.com/cache/280x280/ts/product/d2/1e/bf/0072b29022568da54f02913dda4ee9aa.jpg
186085673,"Thanh treo rèm đầy đủ phụ kiện, thanh rèm cửa gồm bát đỡ, đầu chụp,  ốc vít",64500,64500,OEM,0,Monaco Luxury,453,https://tiki.vn/product-p186085673.html?spid=186085675,https://salt.tikicdn.com/cache/280x280/ts/product/3f/61/73/8aee6f39f2523ceb34b9a4c74ff000c8.jpg
117370665,Chiếu ngủ trưa văn phòng cá nhân dày 3.5ly / Chiếu Cách Nhiệt Văn Phòng 100 X 190 cm,60000,60000,Krishna,0,K KRISHNA,657,https://tiki.vn/product-p117370665.html?spid=117370679,https://salt.tikicdn.com/cache/280x280/ts/product/f2/73/43/96aee409609c43a5fe62a67700c70a78.jpg
91892226,"Bàn Gấp Học Sinh Thông Minh Gấp Gọn, Bàn Xếp Laptop Đa Năng Có Thể Gấp Gọn Tùy Chỉnh Nhiều Góc Độ. Chất Liệu Trúc Siêu Nhẹ - Hàng Chính Hãng Tamayoko TM02",285000,350000,Tamayoko,19,Future Store,1606,https://tiki.vn/product-p91892226.html?spid=91892235,https://salt.tikicdn.com/cache/280x280/ts/product/ce/55/82/2a369e4199982a13a99e2abf74f04105.jpg
72904497,Kệ Nhà Tắm Kèm Nhả Kem Đánh Răng Tự Động 2 Cốc OENON Lắp Đặt Dán Tường,179000,350000,OENON,49,OENON,1585,https://tiki.vn/product-p72904497.html?spid=72904498,https://salt.tikicdn.com/cache/280x280/ts/product/0b/84/47/880f4f31af0d9bbeb00af6b885b9fc22.jpg
117032461,Bình Giữ Nhiệt SWEEJAR Thép 304 Không Gỉ Di Động Mini 520ML Dễ Thương Nhỏ Gọn Khi Mang Theo BGN09,137500,275000,TAKIHA,50,HOÀNG HÀ 888,766,https://tiki.vn/product-p117032461.html?spid=182133715,https://salt.tikicdn.com/cache/280x280/ts/product/60/9c/79/780c9b7828a61bb01497629ca02dd3b4.jpg
141143706,Ly Giữ Nhiệt Cà Phê Nắp Trượt Chống Tràn Rinfere (295ml),249000,349000,Rinfere,29,Rinfere Official,431,https://tiki.vn/product-p141143706.html?spid=141143708,https://salt.tikicdn.com/cache/280x280/ts/product/4c/de/9e/c96944cf5a0ee5f0f21ac235ea86a16a.jpg
198028980,Máy Rửa Xe Chuyên Dụng Pin 10 Cell Siêu Trâu - Máy Xịt Rửa Tăng Áp 199V Chuẩn Động Cơ Lõi Đồng Siêu Khỏe Hàng Mới,429000,429000,OEM,0,Vua Cơ Khí,162,https://tiki.vn/product-p198028980.html?spid=198028982,https://salt.tikicdn.com/cache/280x280/ts/product/6d/66/65/7f8e4fb601724e4b4afeec0f8719f85d.jpg
186693022,"Cây lau nhà tự vắt Kitimop-RED bàn lau lớn 38cm, con lăn trợ lực, thanh thép chống gỉ, khớp xoay 360 độ, bảo hành 12 tháng, 2 miếng lau",139000,225000,Kitimop  Home Tool Cleaning,38,Kitimop Official Store,313,https://tiki.vn/product-p186693022.html?spid=186693024,https://salt.tikicdn.com/cache/280x280/ts/product/8b/b4/da/46251ef0c215a820378e6d8eb984cf6c.jpg
1400785,Gối Memory Foam 50D Hình Dáng Thường Lock&Lock HLW112 (50 x 30 cm) - Trắng,272000,439000,LocknLock,38,Tiki Trading,4090,https://tiki.vn/product-p1400785.html?spid=1408699,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/6d/59/67/0d4f8794141d6fa9acb08429388bd554.jpg
116811832,Cốc Giữ Nhiệt Coffeeholic Inox 304 Dung Tích 510ml Cao Cấp Kiểu Dáng Hàn Quốc Cầm Tay Sang Trọng BNG07,110000,220000,TAKIHA,50,HOÀNG HÀ 888,1497,https://tiki.vn/product-p116811832.html?spid=116811838,https://salt.tikicdn.com/cache/280x280/ts/product/8e/13/26/cd377fb1f8908c5909c4b5c5fdfa1981.jpg
196840285,"Ghế Bệt , Ghế Tựa Lưng Ngồi Bệt Tatami - Hàng Loại 1",269000,269000,OEM,0,Gohomebeddingg,159,https://tiki.vn/product-p196840285.html?spid=196840366,https://salt.tikicdn.com/cache/280x280/ts/product/a8/19/ed/034904b1dc12e79d2fea92ca518ecf48.jpg
208628673,Ruột gối Everon Classic 45*65cm êm ái + túi,89570,169000,Everon,47,Thế Giới Nệm,178,https://tiki.vn/product-p208628673.html?spid=195961575,https://salt.tikicdn.com/cache/280x280/ts/product/c2/a4/23/15d2f42f43cf3a95b97478ff577915c4.jpg
194498783,"Khăn Tắm Viên Nén Du Lịch 70*140cm Nhỏ Gọn, Siêu Tiện Lợi... Làm Từ Cotton,  Sử Dụng Nhiều Lần",32500,32500,OEM,0,Store H2T,10,https://tiki.vn/product-p194498783.html?spid=197603605,https://salt.tikicdn.com/cache/280x280/ts/product/6d/94/3f/2c5a79d286b461adc0342224eb85a511.png
160909295,"0,5KG - 1KG TÚI ZIP LỤA MỜ và TRONG Túi Zip lock LỤA MỜ có khoá kéo, túi zip đựng quần áo, khoá chắc chắn.",65000,65000,OEM,0,Bao Bì 24H,354,https://tiki.vn/product-p160909295.html?spid=160909326,https://salt.tikicdn.com/cache/280x280/ts/product/00/3f/dd/b8b1aea2cb4d566a7a44fe6a201c9239.jpg
192975755,Kệ Gỗ Trang Trí Treo Tường Có Móc Inox Không Cần Khoan Thương Hiệu KEGODA (Nhiều Kích Thước),65000,95000,kegoda,32,KEGODA Official,113,https://tiki.vn/product-p192975755.html?spid=192975759,https://salt.tikicdn.com/cache/280x280/ts/product/98/f6/59/1e67eecd5997e3afe1338b61e25a4f30.jpg
143001862,"Ổ cắm điện đa năng shoptida có sạc nhanh PD 20W cổng USB+TYPEC, có 4-6 lỗ cắm tải 2500W, 1 đổi 1 15 tháng",139000,149000,Shoptida,7,Shoptida Official Store,542,https://tiki.vn/product-p143001862.html?spid=198696968,https://salt.tikicdn.com/cache/280x280/ts/product/93/e2/93/845fe23d330740d4ab378b82e2e8d41b.png
206473614,"Túi Vải Đựng Quần Áo, Chăn Ga Gối Màn Gấu Bông, Sách Vở Khéo Khoá Deli - Hộp Vải Đựng Đồ Đa Năng Khung Thép Chịu Lực Cao Cấp - Nhiều Size Kích Cỡ Lớn Nhỏ",60000,135000,Deli,56,Deli Official Store,284,https://tiki.vn/product-p206473614.html?spid=206473622,https://salt.tikicdn.com/cache/280x280/ts/product/01/4a/4d/ee0ea842e8fc8daa49609354ec1ecadc.jpg
72548947,"Bình giữ nhiệt mini cầm tay cao cấp 300ml BGN1,Cốc Chân Không Cách Nhiệt Bằng Thép",145000,145000,OEM,0,TIẾN PHÁT STORE,71,https://tiki.vn/product-p72548947.html?spid=197346857,https://salt.tikicdn.com/cache/280x280/ts/product/c3/cf/26/30adb15dfb9ad58672e68ff0b0e3fc1f.jpg
20680352,Combo 5 bẫy diệt chuột thông minh,58000,58000,OEM,0,Shop Thịnh,295,https://tiki.vn/product-p20680352.html?spid=57571818,https://salt.tikicdn.com/cache/280x280/ts/product/51/c5/c6/0c5aebad4b6a3f419235d724467be089.jpeg
68521325,Phin nhôm cao cấp Trung Nguyên hoa văn trống đồng,49000,49000,Trung Nguyên,0,Trung Nguyên Legend,1003,https://tiki.vn/product-p68521325.html?spid=68521326,https://salt.tikicdn.com/cache/280x280/ts/product/79/bb/bd/cd619bdf7ff29bc8d30003538657b054.jpg
119445387,Ly giấy 10oz~295ml - Lốc 50 ly giấy có họa tiết,45054,50060,New Star Paper,10,newstarpaper,23,https://tiki.vn/product-p119445387.html?spid=124329097,https://salt.tikicdn.com/cache/280x280/ts/product/89/a3/43/33cf1d04bb407c2113a2ef44d6f5b890.jpg
214005384,"[KHÔNG CẦN DÙNG BƠM] Túi Hút Chân Không Đựng Quần Áo, Chăn Ga Gối, Thú Bông Dạng Cuộn Ép Sắp Xếp Vali Deli - Tiết Kiệm Diện Tích Khi Đi Du Lịch, Loại Dày Cao Cấp 2 Lớp Khoá Zip Deli",18000,32400,Deli,44,Deli Official Store,125,https://tiki.vn/product-p214005384.html?spid=214005386,https://salt.tikicdn.com/cache/280x280/ts/product/83/e7/df/c733c52d4cc318c5b2ccd356e22958d8.jpg
103564402,Dây vòi sen Inox HOBBY DS Inox 304 chiều dài 1.5m và 2m tùy chọn,75000,99000,Hobby Home Decor,24,Hobby Home Decor,200,https://tiki.vn/product-p103564402.html?spid=103564404,https://salt.tikicdn.com/cache/280x280/ts/product/67/1c/4d/7446a253f1ab2441fab8907b580c544d.jpg
249766840,Kem Đánh Răng HUNMUI (210g) Tinh Chất Bạc Hà,59000,59000,OEM,0,Mi viet store,25,https://tiki.vn/product-p249766840.html?spid=249766841,https://salt.tikicdn.com/cache/280x280/ts/product/2b/56/f6/5f8692ffc34a5b6c5f88b5952895098f.png
44297321,Đèn Diệt Côn Trùng Đại Sinh DS-D6,580367,598316,Đại Sinh,3,Đại Phát Tài,800,https://tiki.vn/product-p44297321.html?spid=44823499,https://salt.tikicdn.com/cache/280x280/ts/product/94/c0/80/8c0e5b0ee12b94efc14387cc0c4c9b32.jpg
2153015,Bộ Vít 24 Món Xiaomi Wiha Precision Screwdriver,349000,349000,Xiaomi,0,Mi Hoàng Gia,438,https://tiki.vn/product-p2153015.html?spid=75322596,https://salt.tikicdn.com/cache/280x280/ts/product/d3/8c/89/b6f1b2b09b73438036f5bd20c0b7f73d.jpg
118433132,CHẢO CHỐNG DÍNH CHẢO VÂN TỔ ONG SÂU LÒNG INOX SIZE 32 CM HÀNG CAO CẤP,139000,139000,OEM,0,VI TÍNH NAM TRUNG HẢI,76,https://tiki.vn/product-p118433132.html?spid=170499583,https://salt.tikicdn.com/cache/280x280/ts/product/f6/72/40/06a9dca18de0e8428013f9f758c62b99.jpg
133245917,Hộp Đựng Bàn Chải Và Nhả Kem Đánh Răng Tự Động Tặng Kèm  Cốc Hút Từ -Kệ Để Đồ Nhà Tắm Dán Tường Tiện Lợi- Hàng Chính Hãng MINIIN,130050,153000,MINIIN,15,Smarthome29,300,https://tiki.vn/product-p133245917.html?spid=133245919,https://salt.tikicdn.com/cache/280x280/ts/product/5e/99/17/7f834467a50f275be867306d9d47a0ae.jpg
139218246,"Mô hình thỏ trắng thu hoạch cà rốt trang trí tiểu cảnh, terrarium, DIY",18000,18000,OEM,0,1naichuoi9 store 01,66,https://tiki.vn/product-p139218246.html?spid=139218276,https://salt.tikicdn.com/cache/280x280/ts/product/71/9a/42/ebf7faaa720d17ec6eca6a76300548b2.jpg
176884169,"Đèn lồng hội an vải phi 3D vietnames lanterns (30,45cm)",91080,91080,OEM,0,xưởng đèn lồng hội an kimngan lante,72,https://tiki.vn/product-p176884169.html?spid=176884885,https://salt.tikicdn.com/cache/280x280/ts/product/73/c4/25/1d422f81da39b4fe3e1809814384064a.jpg
